id,nom_bureau,categorie,Code_postal,ville,Code_INSEE,lat,lng,latlong
13089D,LE LOUROUX BECONNAIS AP,Agence postale communale,49370,VAL D ERDRE AUXENCE,49183,47.51950424,-0.878319783,47.51950424
13498A,POISSON AP,Agence postale communale,71600,POISSON,71354,46.385796,4.128979,46.385796
08386A,NANTES CHAUVINIERE,Bureau de Poste,44300,NANTES,44109,47.253693,-1.574569,47.253693
14395A,FONTAINE LA MALLET AP,Agence postale communale,76290,FONTAINE LA MALLET,76270,49.536113,0.145621,49.536113
17239A,STAINS L AVENIR BP,Bureau de Poste,93240,STAINS,93072,48.967357,2.382391,48.967357
13095A,THEL RP,Relais poste commer??ant,69470,THEL,69247,46.116055,4.37674,46.116055
13500A,PRISSE AP,Agence postale communale,71960,PRISSE,71360,46.3231,4.7433,46.3231
08387A,NANTES CONTRIE BP,Bureau de Poste,44100,NANTES,44109,47.221418,-1.592622,47.221418
14400A,ARGUEIL AP,Agence postale communale,76780,ARGUEIL,76025,49.5417,1.515386,49.5417
17242A,BOBIGNY PONT DE PIERRE AP,Agence postale communale,93000,BOBIGNY,93008,48.912991,2.416097,48.912991
13097D,LYON ST JUST LES MINIMES RP,Relais poste commer??ant,69005,LYON,69385,45.75616824,4.817635627,45.75616824
13505A,LA ROCHE VINEUSE BP,Bureau de Poste,71960,LA ROCHE VINEUSE,71371,46.345695,4.720052,46.345695
08391A,COUERON LA CHABOSSIERE BP,Bureau de Poste,44220,COUERON,44047,47.214492,-1.683052,47.214492
14404A,AUFFAY BP,Bureau de Poste,76720,AUFFAY,76034,49.718203,1.099914,49.718203
17248A,AUBERVILLIERS MONTFORT BP,Bureau de Poste,93300,AUBERVILLIERS,93001,48.914797,2.403078,48.914797
13100D,RUAUDIN RP,Relais poste commer??ant,72230,RUAUDIN,72260,47.9457,0.2632,47.9457
13522A,SAINT DESERT AP,Agence postale communale,71390,ST DESERT,71404,46.754293,4.709544,46.754293
08400A,LA BAULE GUEZY AP,Agence postale communale,44500,LA BAULE,44055,47.271895,-2.345181,47.271895
14417D,MONTIGNY LES METZ FRANIATTE RP,Relais poste commer??ant,57950,MONTIGNY LES METZ,57480,49.0871,6.152,49.0871
17261A,MONTFERMEIL MODIGLIANI BP,Bureau de Poste,93370,MONTFERMEIL,93047,48.903595,2.556049,48.903595
13103D,NICE CESSOLE RP,Relais poste commer??ant,6100,NICE,6088,43.71834785,7.252233703,43.71834785
13527A,SAINT GENGOUX LE NATIONAL BP,Bureau de Poste,71460,ST GENGOUX LE NATIONAL,71417,46.613759,4.664801,46.613759
08403A,NANTES SAINT JACQUES BP,Bureau de Poste,44200,NANTES,44109,47.194098,-1.531235,47.194098
14420D,ECQUEVILLY AP,Agence postale communale,78920,ECQUEVILLY,78206,48.9499,1.9224,48.9499
17265A,BONDY MAINGUY BP,Bureau de Poste,93140,BONDY,93010,48.900399,2.476412,48.900399
13108A,VILLEURBANNE GRATTE CIEL,Bureau de Poste,69100,VILLEURBANNE,69266,45.767292,4.88035,45.767292
13534A,SAINT LEGER SOUS BEUVRAY BP,Bureau de Poste,71990,ST LEGER SOUS BEUVRAY,71440,46.924236,4.100902,46.924236
08411A,NANTES BEAULIEU,Bureau de Poste,44200,NANTES,44109,47.206197,-1.53277,47.206197
14424D,PEIPIN AP,Agence postale communale,4200,PEIPIN,4145,44.135542,5.955612,44.135542
17270A,LE BLANC MESNIL TILLEULS BP,Bureau de Poste,93150,LE BLANC MESNIL,93007,48.949055,2.451425,48.949055
13111A,YZERON AP,Agence postale communale,69510,YZERON,69269,45.7075191,4.591147393,45.7075191
13535A,SAINT LEGER SUR DHEUNE BP,Bureau de Poste,71510,ST LEGER SUR DHEUNE,71442,46.84751,4.63234,46.84751
08420A,AMILLY,Bureau de Poste,45200,AMILLY,45004,47.974898,2.766429,47.974898
14425A,BOSC LE HARD BP,Bureau de Poste,76850,BOSC LE HARD,76125,49.626852,1.175123,49.626852
17275A,NOISY LE SEC STEPHENSON BP,Bureau de Poste,93130,NOISY LE SEC,93053,48.887993,2.463078,48.887993
13111D,ASNIERES MONOPRIX GARE RP,Relais poste commer??ant,92600,ASNIERES SUR SEINE,92004,48.90643984,2.283338717,48.90643984
13536A,SAINT LOUP GEANGES AP,Agence postale communale,71350,ST LOUP GEANGES,71443,46.945594,4.909404,46.945594
08425A,ORLEANS CHATELET BP,Bureau de Poste,45000,ORLEANS,45234,47.9001,1.9053,47.9001
14427D,SOULAC LPR LA BOUQUINERIE RP,Relais poste commer??ant,33780,SOULAC SUR MER,33514,45.514627,-1.12454,45.514627
17276A,STAINS CLOS SAINT LAZARE BP,Bureau de Poste,93240,STAINS,93072,48.949013,2.374987,48.949013
13115A,CORBAS BP,Bureau de Poste,69960,CORBAS,69273,45.671591,4.898851,45.671591
13545A,SAINT SYMPHORIEN DE MARMAGNE AP,Agence postale communale,71710,ST SYMPHORIEN DE MARMAGNE,71482,46.839497,4.331144,46.839497
08437A,BOISCOMMUN AP,Agence postale communale,45340,BOISCOMMUN,45035,48.0362,2.383239,48.0362
14429D,SAINT NEXANS LPR RP,Relais poste commer??ant,24520,ST NEXANS,24472,44.8037,0.548,44.8037
17289A,NOISY LE GRAND ARCADES,Bureau de Poste,93160,NOISY LE GRAND,93051,48.839497,2.546397,48.839497
13123D,BUEIL AP,Agence postale communale,27730,BUEIL,27119,48.93121013,1.442480466,48.93121013
13549A,SAINT YAN AP,Agence postale communale,71600,ST YAN,71491,46.4108,4.0357,46.4108
08441A,BOYNES AP,Agence postale communale,45300,BOYNES,45050,48.11980222,2.359656076,48.11980222
14432D,PARIS LPR CARREFOUR CITY FESSART RP,Relais poste commer??ant,75019,PARIS,75119,48.8771,2.3823,48.8771
17297A,BRY SUR MARNE BP,Bureau de Poste,94360,BRY SUR MARNE,94015,48.841091,2.522371,48.841091
13126A,RILLIEUX LA PAPE PAL,Bureau de Poste,69140,RILLIEUX LA PAPE,69286,45.816793,4.90199,45.816793
13551A,SANCE AP,Agence postale communale,71000,SANCE,71497,46.340995,4.827419,46.340995
08444A,LA BUSSIERE AP,Agence postale communale,45230,LA BUSSIERE,45060,47.74654796,2.750127325,47.74654796
14440D,HUEZ RP,Relais poste commer??ant,38750,HUEZ,38191,45.0904,6.0657,45.0904
17298A,CACHAN PRINCIPAL,Bureau de Poste,94230,CACHAN,94016,48.794293,2.335001,48.794293
13127A,ST BONNET DE MURE BP,Bureau de Poste,69720,ST BONNET DE MURE,69287,45.692369,5.029318,45.692369
13556A,SENNECE LES MACON AP,Agence postale communale,71000,SENNECE LES MACON,71270,46.359497,4.837068,46.359497
08451A,CHAMBON LA FORET AP,Agence postale communale,45340,CHAMBON LA FORET,45069,48.057398,2.296701,48.057398
14445A,CROISY SUR ANDELLE AP,Agence postale communale,76780,CROISY SUR ANDELLE,76201,49.45977371,1.395207475,49.45977371
17302A,CHEVILLY LARUE,Bureau de Poste,94550,CHEVILLY LARUE,94021,48.7721,2.359288,48.7721
13131A,ST SYMPHORIEN D OZON,Bureau de Poste,69360,ST SYMPHORIEN D OZON,69291,45.634699,4.855025,45.634699
13558A,SENOZAN AP,Agence postale communale,71260,SENOZAN,71513,46.396273,4.862034,46.396273
08456A,CHATILLON COLIGNY BP,Bureau de Poste,45230,CHATILLON COLIGNY,45085,47.823672,2.845569,47.823672
14445D,AUBAGNE PIN VERT RP,Relais poste commer??ant,13400,AUBAGNE,13005,43.3002,5.5696,43.3002
17303A,CHOISY LE ROI,Bureau de Poste,94600,CHOISY LE ROI,94022,48.763211,2.406429,48.763211
13137D,ARLES CALCINAIA RP,Relais poste commer??ant,13200,ARLES,13004,43.669,4.6152,43.669
13562A,SORNAY AP,Agence postale communale,71500,SORNAY,71528,46.626492,5.179276,46.626492
08462A,CHUELLES RP,Relais poste commer??ant,45220,CHUELLES,45097,48.002671,2.966663,48.002671
14457A,ETOUTTEVILLE AP,Agence postale communale,76190,ETOUTTEVILLE,76253,49.677195,0.784301,49.677195
17313A,IVRY SUR SEINE PRINCIPAL,Bureau de Poste,94200,IVRY SUR SEINE,94041,48.813994,2.384211,48.813994
13138D,ARLES CAMARGUE RP,Relais poste commer??ant,13123,ARLES,13004,43.609272,4.477872,43.609272
13571A,TRIVY AP,Agence postale communale,71520,TRIVY,71547,46.386696,4.492019,46.386696
08472A,CRAVANT RP,Relais poste commer??ant,45190,CRAVANT,45116,47.828384,1.573064,47.828384
14458D,MARIGNANE LACANAU RP,Relais poste commer??ant,13700,MARIGNANE,13054,43.4093,5.2249,43.4093
17314A,JOINVILLE CHARCOT BP,Bureau de Poste,94340,JOINVILLE LE PONT,94042,48.816999,2.465436,48.816999
13139D,MARSEILLE LA VISTE BELVEDERE RP,Relais poste commer??ant,13015,MARSEILLE,13215,43.357,5.3577,43.357
13576D,SAINT SAVOURNIN RP,Relais poste commer??ant,13119,ST SAVOURNIN,13101,43.406221,5.528333,43.406221
08476A,DONNERY AP,Agence postale communale,45450,DONNERY,45126,47.915472,2.102675,47.915472
14459A,EU,Bureau de Poste,76260,EU,76255,50.05049,1.419862,50.05049
17316A,LIMEIL BREVANNES BP,Bureau de Poste,94450,LIMEIL BREVANNES,94044,48.751399,2.48535,48.751399
13142D,LYON DU PLAT RP,Relais poste commer??ant,69002,LYON,69382,45.7574,4.8285,45.7574
13580A,VIREY LE GRAND AP,Agence postale communale,71530,VIREY LE GRAND,71585,46.843598,4.867176,46.843598
08478A,DOUCHY AP,Agence postale communale,45220,DOUCHY MONTCORBON,45129,47.9426,3.0548,47.9426
14462D,LANDEDA AP,Agence postale communale,29870,LANDEDA,29101,48.58722,-4.57225,48.58722
17318A,MAISONS ALFORT PRINCIPAL,Bureau de Poste,94700,MAISONS ALFORT,94046,48.803799,2.432735,48.803799
13147D,SOLEILHAS RP,Relais poste commer??ant,4120,SOLEILHAS,4210,43.85612006,6.649536968,43.85612006
13582D,MOUGON LPRT RP,Agence postale intercommunale,79370,MOUGON THORIGNE,79185,46.29356,-0.28269,46.29356
08482A,FERRIERES EN GATINAIS BP,Bureau de Poste,45210,FERRIERES EN GATINAIS,45145,48.091436,2.787514,48.091436
14473A,GODERVILLE BP,Bureau de Poste,76110,GODERVILLE,76302,49.645332,0.367082,49.645332
17323A,ORLY PRINCIPAL,Bureau de Poste,94310,ORLY,94054,48.743296,2.399857,48.743296
13151A,LYON PLACE FLAMMARION BP,Bureau de Poste,69004,LYON,69384,45.779094,4.81871,45.779094
13592D,LPAC BAILLEUL SIRE BERTHOULT AP,Agence postale communale,62580,BAILLEUL SIR BERTHOULT,62073,50.33751794,2.85166134,50.33751794
08483A,LA FERTE SAINT AUBIN BP,Bureau de Poste,45240,LA FERTE ST AUBIN,45146,47.719031,1.941646,47.719031
14474A,GONFREVILLE L ORCHER BP,Bureau de Poste,76700,GONFREVILLE L ORCHER,76305,49.503992,0.234086,49.503992
17325A,LE PERREUX SUR MARNE,Bureau de Poste,94170,LE PERREUX SUR MARNE,94058,48.842593,2.503476,48.842593
13157A,LYON BACHUT BP,Bureau de Poste,69008,LYON,69388,45.736796,4.869159,45.736796
13594D,MELGVEN RP,Relais poste commer??ant,29140,MELGVEN,29146,47.908389,-3.837745,47.908389
08486A,GIEN,Bureau de Poste,45500,GIEN,45155,47.684498,2.629297,47.684498
14475A,GONNEVILLE LA MALLET BP,Bureau de Poste,76280,GONNEVILLE LA MALLET,76307,49.63936644,0.223029102,49.63936644
17331A,SAINT MAURICE LECLERC BP,Bureau de Poste,94410,ST MAURICE,94069,48.818155,2.421835,48.818155
13161D,PRECIGNE RP,Relais poste commer??ant,72300,PRECIGNE,72244,47.765,-0.324355161,47.765
13599D,PUGNAC LPA AP,Agence postale communale,33710,PUGNAC,33341,45.08206141,-0.495801517,45.08206141
08489A,INGRE BP,Bureau de Poste,45140,INGRE,45169,47.919626,1.829865,47.919626
14480D,THURINS AP,Agence postale communale,69510,THURINS,69249,45.6824,4.64051,45.6824
17338A,VILLENEUVE LE ROI,Bureau de Poste,94290,VILLENEUVE LE ROI,94077,48.734197,2.419277,48.734197
13171A,FEYZIN LES RAZES AP,Agence postale communale,69320,FEYZIN,69276,45.665592,4.85016,45.665592
13603D,PIERREFORT AP,Agence postale communale,15230,PIERREFORT,15152,44.92158936,2.838729504,44.92158936
08492A,JOUY LE POTIER AP,Agence postale communale,45370,JOUY LE POTIER,45175,47.743596,1.812306,47.743596
14491A,JUMIEGES BP,Bureau de Poste,76480,JUMIEGES,76378,49.431789,0.817761,49.431789
17343A,MAISONS ALFORT ECOLE VETERINAIRE BP,Bureau de Poste,94700,MAISONS ALFORT,94046,48.814693,2.420439,48.814693
13171D,BIACHE ST VAAST LPAC AP,Agence postale communale,62118,BIACHE ST VAAST,62128,50.3116,2.9442,50.3116
13604A,ALLONNES BP,Bureau de Poste,72700,ALLONNES,72003,47.969999,0.161041,47.969999
08494A,LAILLY EN VAL RP,Relais poste commer??ant,45740,LAILLY EN VAL,45179,47.770041,1.686105,47.770041
14491D,VILLENEUVE SUR LOT EYSSES LPR RP,Relais poste commer??ant,47300,VILLENEUVE SUR LOT,47323,44.4174,0.7171,44.4174
17350A,FONTENAY SOUS BOIS RIGOLLOTS,Bureau de Poste,94120,FONTENAY SOUS BOIS,94033,48.848796,2.457916,48.848796
13173A,VAULX EN VELIN MAS DU TAUREAU BP,Bureau de Poste,69120,VAULX EN VELIN,69256,45.784694,4.911429,45.784694
13606A,ARCONNAY AP,Agence postale communale,72610,ARCONNAY,72006,48.397023,0.087603,48.397023
08513A,ORLEANS PLACE DE GAULLE,Bureau de Poste,45000,ORLEANS,45234,47.901498,1.902059,47.901498
14492A,LILLEBONNE,Bureau de Poste,76170,LILLEBONNE,76384,49.517981,0.536181,49.517981
17362A,VITRY PORT A L ANGLAIS BP,Bureau de Poste,94400,VITRY SUR SEINE,94081,48.799093,2.400727,48.799093
13180D,FREIGNE 44 AP,Agence postale communale,44540,VALLONS DE L ERDRE,44180,47.54849154,-1.12372612,47.54849154
13607A,ARNAGE,Bureau de Poste,72230,ARNAGE,72008,47.926921,0.189587,47.926921
08517A,OUZOUER SUR LOIRE BP,Bureau de Poste,45570,OUZOUER SUR LOIRE,45244,47.765831,2.480741,47.765831
14496A,LONDINIERES BP,Bureau de Poste,76660,LONDINIERES,76392,49.832551,1.401419,49.832551
17407A,SAINT LEU LES DIABLOTS BP,Bureau de Poste,95320,ST LEU LA FORET,95563,49.010699,2.238397,49.010699
13182A,ST FONS LES CLOCHETTES AP,Agence postale communale,69190,ST FONS,69199,45.6943,4.855246,45.6943
13607D,FRONTIGNAN MAISON DE LA PRESSE RP,Relais poste commer??ant,34110,FRONTIGNAN,34108,43.4455,3.7558,43.4455
08518A,OUZOUER SUR TREZEE AP,Agence postale communale,45250,OUZOUER SUR TREZEE,45245,47.67189816,2.809913406,47.67189816
14498A,LUNERAY,Bureau de Poste,76810,LUNERAY,76400,49.827644,0.912252,49.827644
17420A,AUVERS SUR OISE BP,Bureau de Poste,95430,AUVERS SUR OISE,95039,49.070132,2.172213,49.070132
13182D,ST GENIS LES OLLIERES AP,Agence postale communale,69290,ST GENIS LES OLLIERES,69205,45.75625992,4.725945015,45.75625992
13608A,LE MANS BOLLEE RP,Relais poste commer??ant,72100,LE MANS,72181,48.0014,0.2109,48.0014
08523A,POILLY LEZ GIEN AP,Agence postale communale,45500,POILLY LEZ GIEN,45254,47.678147,2.599949,47.678147
14500A,MALAUNAY BP,Bureau de Poste,76770,MALAUNAY,76402,49.523663,1.041361,49.523663
17445A,DOMONT,Bureau de Poste,95330,DOMONT,95199,49.030661,2.33465,49.030661
13185A,LYON CROIX ROUSSE,Bureau de Poste,69004,LYON,69384,45.774695,4.833227,45.774695
13609A,ASSE LE BOISNE AP,Agence postale communale,72130,ASSE LE BOISNE,72011,48.32264003,-0.010098596,48.32264003
08533A,SAINT JEAN DE LA RUELLE,Bureau de Poste,45140,ST JEAN DE LA RUELLE,45285,47.913339,1.875288,47.913339
14504D,LACANAU OCEAN LPR RP,Relais poste commer??ant,33680,LACANAU,33214,45.0021,-1.1998,45.0021
17461A,GRISY LES PLATRES AP,Agence postale communale,95810,GRISY LES PLATRES,95287,49.13066988,2.050515746,49.13066988
13198D,IDRON CASINO RP,Relais poste commer??ant,64320,IDRON,64269,43.30278258,-0.309932187,43.30278258
13613A,AVEZE AP,Agence postale communale,72400,AVEZE,72020,48.226998,0.678287,48.226998
08538A,SAINT PRYVE SAINT MESMIN BP,Bureau de Poste,45750,ST PRYVE ST MESMIN,45298,47.88007,1.870057,47.88007
14505D,PORT SAINTE MARIE LPR RP,Relais poste commer??ant,47130,PORT STE MARIE,47210,44.2501,0.3968,44.2501
17465A,LOUVRES BP,Bureau de Poste,95380,LOUVRES,95351,49.043029,2.508346,49.043029
13199A,LYON VILLETTE,Bureau de Poste,69003,LYON,69383,45.757791,4.862577,45.757791
13614D,PONT DE BEAUVOISIN LA BARONNIE BP,Bureau de Poste,73330,LE PONT DE BEAUVOISIN,73204,45.53601358,5.673292191,45.53601358
08539A,SANDILLON BP,Bureau de Poste,45640,SANDILLON,45300,47.844994,2.033489,47.844994
14507A,MONTIVILLIERS,Bureau de Poste,76290,MONTIVILLIERS,76447,49.5437,0.191305,49.5437
17472A,MERIEL BP,Bureau de Poste,95630,MERIEL,95392,49.075809,2.20237,49.075809
13199D,BOUGARBER RP,Relais poste commer??ant,64230,LESCAR,64142,43.39809732,-0.473036736,43.39809732
13615A,LE BAILLEUL AP,Agence postale communale,72200,LE BAILLEUL,72022,47.76809544,-0.161428157,47.76809544
08557A,VILLEMANDEUR BP,Bureau de Poste,45700,VILLEMANDEUR,45338,47.990795,2.71198,47.990795
14512A,MOTTEVILLE BP,Bureau de Poste,76970,MOTTEVILLE,76456,49.635095,0.853821,49.635095
17480A,MONTSOULT BP,Bureau de Poste,95560,MONTSOULT,95430,49.069928,2.314749,49.069928
13201A,VILLEURBANNE TOTEM BP,Bureau de Poste,69100,VILLEURBANNE,69266,45.763796,4.871894,45.763796
13616A,BALLON BP,Bureau de Poste,72290,BALLON,72023,48.176317,0.234241,48.176317
08573A,ST JEAN DE LA RUELLE ESPERE BP,Bureau de Poste,45140,ST JEAN DE LA RUELLE,45285,47.9027,1.8707,47.9027
14533A,PREAUX AP,Agence postale communale,76160,PREAUX,76509,49.49163825,1.21369139,49.49163825
17485A,PIERRELAYE BP,Bureau de Poste,95480,PIERRELAYE,95488,49.022081,2.152239,49.022081
13223D,SAINT SIMEON DE BRESSIEUX RP,Relais poste commer??ant,38870,ST SIMEON DE BRESSIEUX,38457,45.329162,5.26567,45.329162
13617A,LA BAZOGE RP,Relais poste commer??ant,72650,LA BAZOGE,72024,48.0983,0.1546,48.0983
08581A,AYNAC AP,Agence postale communale,46120,AYNAC,46012,44.7830991,1.852088513,44.7830991
14535A,QUINCAMPOIX BP,Bureau de Poste,76230,QUINCAMPOIX,76517,49.52351,1.185626,49.52351
17489A,LA ROCHE GUYON AP,Agence postale communale,95780,LA ROCHE GUYON,95523,49.082197,1.630928,49.082197
13228A,AMANCE RP,Relais poste commer??ant,70160,AMANCE,70012,47.799954,6.058452,47.799954
13623D,APC MONTSERET AP,Agence postale communale,11200,MONTSERET,11256,43.10364836,2.811092825,43.10364836
08584A,BETAILLE AP,Agence postale communale,46110,BETAILLE,46028,44.94369,1.73352,44.94369
14540A,ROUEN JEANNE D ARC,Bureau de Poste,76000,ROUEN,76540,49.443192,1.091097,49.443192
17490A,ROISSY EN FRANCE VILLAGE BP,Bureau de Poste,95700,ROISSY EN FRANCE,95527,49.004396,2.515457,49.004396
13234D,TOULON VIVAL GOURAUD RP,Relais poste commer??ant,83200,TOULON,83137,43.13606085,5.91592414,43.13606085
13624A,BOESSE LE SEC RP,Relais poste commer??ant,72400,BOESSE LE SEC,72038,48.132103,0.570205,48.132103
08585A,BIARS SUR CERE BP,Bureau de Poste,46130,BIARS SUR CERE,46029,44.927548,1.845543,44.927548
14550A,SAINT LAURENT EN CAUX RP,Relais poste commer??ant,76560,ST LAURENT EN CAUX,76597,49.75085182,0.878395858,49.75085182
17493A,SAINT GRATIEN BP,Bureau de Poste,95210,ST GRATIEN,95555,48.967197,2.283837,48.967197
13238A,AUTREY LES GRAY RP,Relais poste commer??ant,70100,AUTREY LES GRAY,70041,47.486412,5.491151,47.486412
13627A,BOURG LE ROI AP,Agence postale communale,72610,BOURG LE ROI,72043,48.3450043,0.133260218,48.3450043
08587A,BRETENOUX BP,Bureau de Poste,46130,BRETENOUX,46038,44.915123,1.838943,44.915123
14552A,SAINT MARTIN AUX BUNEAUX RP,Relais poste commer??ant,76450,ST MARTIN AUX BUNEAUX,76613,49.824667,0.552567,49.824667
17496A,SAINT OUEN L'AUMONE BP,Bureau de Poste,95310,ST OUEN L AUMONE,95572,49.044492,2.105518,49.044492
13240D,CHASSE SUR RHONE RP,Relais poste commer??ant,38670,CHASSE SUR RHONE,38087,45.58309914,4.797597963,45.58309914
13627D,NOUVION SUR MEUSE AP,Agence postale communale,8160,NOUVION SUR MEUSE,8327,49.70151,4.796,49.70151
08594A,CASTELFRANC AP,Agence postale communale,46140,CASTELFRANC,46062,44.5009887,1.222841072,44.5009887
14555A,SAINT OUEN DU BREUIL RP,Relais poste commer??ant,76890,ST OUEN DU BREUIL,76628,49.63798,1.008545,49.63798
17505A,VALMONDOIS AP,Agence postale communale,95760,VALMONDOIS,95628,49.096304,2.190369,49.096304
13256A,CLAIREGOUTTE AP,Agence postale communale,70200,CLAIREGOUTTE,70157,47.6633,6.6194,47.6633
13628D,DUCEY AP,Agence postale communale,50220,DUCEY LES CHERIS,50168,48.6201,-1.2931,48.6201
08623A,LAUZES AP,Agence postale communale,46360,LAUZES,46162,44.5687,1.5805,44.5687
14570A,SOTTEVILLE LES ROUEN,Bureau de Poste,76300,SOTTEVILLE LES ROUEN,76681,49.415796,1.088169,49.415796
17509A,VIARMES BP,Bureau de Poste,95270,VIARMES,95652,49.127191,2.370299,49.127191
13257A,COMBEAUFONTAINE BP,Bureau de Poste,70120,COMBEAUFONTAINE,70165,47.710158,5.890269,47.710158
13629D,BOURGUEBUS AP,Agence postale communale,14540,BOURGUEBUS,14092,49.12240962,-0.299863966,49.12240962
08636A,MONTFAUCON AP,Agence postale communale,46240,MONTFAUCON,46204,44.687397,1.56029,44.687397
14571A,THEUVILLE AUX MAILLOTS AP,Agence postale communale,76540,THEUVILLE AUX MAILLOTS,76686,49.765113,0.544926,49.765113
17512A,VILLIERS LE BEL BP,Bureau de Poste,95400,VILLIERS LE BEL,95680,49.004999,2.398809,49.004999
13277A,FRESSE AP,Agence postale communale,70270,FRESSE,70256,47.756519,6.660556,47.756519
13630A,BRULON BP,Bureau de Poste,72350,BRULON,72050,47.96713031,-0.235747568,47.96713031
08646A,SAINT CERE BP,Bureau de Poste,46400,ST CERE,46251,44.859644,1.889493,44.859644
14575A,LE TRAIT BP,Bureau de Poste,76580,LE TRAIT,76709,49.487426,0.804098,49.487426
17542A,CERGY GRAND CENTRE,Bureau de Poste,95000,CERGY,95127,49.03666,2.081046,49.03666
13283A,GRAY,Bureau de Poste,70100,GRAY,70279,47.44787,5.589597,47.44787
13631A,CERANS FOULLETOURTE BP,Bureau de Poste,72330,CERANS FOULLETOURTE,72051,47.827592,0.075713,47.827592
08651A,SAINT GERY BP,Bureau de Poste,46330,ST GERY,46268,44.478869,1.581458,44.478869
14587A,YERVILLE,Bureau de Poste,76760,YERVILLE,76752,49.669314,0.899672,49.669314
17551A,GOUSSAINVILLE LES OLYMPIADES BP,Bureau de Poste,95190,GOUSSAINVILLE,95280,49.02105277,2.456274287,49.02105277
13285A,HAUT DU THEM AP,Agence postale communale,70440,HAUT DU THEM CHATEAU LAMBERT,70283,47.84240019,6.720699648,47.84240019
13635A,CHANGE BP,Bureau de Poste,72560,CHANGE,72058,47.987476,0.28189,47.987476
08652A,SAINT LAURENT LOLMIE RP,Agence postale intercommunale,46800,ST LAURENT LOLMIE,46274,44.291662,1.227895,44.291662
14607A,LE HAVRE FRILEUSE BP,Bureau de Poste,76620,LE HAVRE,76351,49.508796,0.137642,49.508796
17552A,ARGENTEUIL COTE SEINE,Bureau de Poste,95100,ARGENTEUIL,95018,48.945195,2.248768,48.945195
13291A,LOULANS AP,Agence postale communale,70230,LOULANS VERCHAMP,70309,47.44511255,6.205867397,47.44511255
13636A,CHANTENAY VILLEDIEU AP,Agence postale communale,72430,CHANTENAY VILLEDIEU,72059,47.92045654,-0.161177006,47.92045654
08655A,SAINT PIERRE TOIRAC RP,Relais poste commer??ant,46160,ST PIERRE TOIRAC,46289,44.526856,1.953832,44.526856
14609A,LE HAVRE ROND POINT BP,Bureau de Poste,76600,LE HAVRE,76351,49.499992,0.131343,49.499992
17554A,PONTOISE RUE DE ROUEN BP,Bureau de Poste,95300,PONTOISE,95500,49.04851,2.083708,49.04851
13296A,MANTOCHE AP,Agence postale communale,70100,MANTOCHE,70331,47.419694,5.529688,47.419694
